Codigo,Data,Hora,FormaParcelamento,TotalPedido
515,2022-05-12,0 days 13:46:00,023 - PIX,290.0
516,2022-05-12,0 days 13:55:00,003 - CARTÃO DE DÉBITO,172.79
517,2022-05-12,0 days 14:08:00,001 - À VISTA,5.9
518,2022-05-12,0 days 14:21:00,003 - CARTÃO DE DÉBITO,9.31
519,2022-05-12,0 days 15:02:00,002 - CARTÃO DE CRÉDITO,960.0
520,2022-05-12,0 days 15:09:00,023 - PIX,760.0
524,2022-05-12,0 days 15:39:00,003 - CARTÃO DE DÉBITO,175.0
525,2022-05-12,0 days 15:40:00,003 - CARTÃO DE DÉBITO,778.28
526,2022-05-12,0 days 15:56:00,023 - PIX,124.61
527,2022-05-12,0 days 16:01:00,001 - À VISTA,2.5
528,2022-05-12,0 days 16:03:00,003 - CARTÃO DE DÉBITO,91.4
530,2022-05-12,0 days 16:09:00,023 - PIX,360.0
531,2022-05-12,0 days 16:26:00,001 - À VISTA,5.0
532,2022-05-12,0 days 17:11:00,003 - CARTÃO DE DÉBITO,40.01
533,2022-05-12,0 days 17:25:00,003 - CARTÃO DE DÉBITO,35.5
534,2022-05-12,0 days 17:30:00,001 - À VISTA,73.82
535,2022-05-12,0 days 17:33:00,003 - CARTÃO DE DÉBITO,23.5
536,2022-05-12,0 days 17:35:00,023 - PIX,70.0
546,2022-05-14,0 days 07:22:00,003 - CARTÃO DE DÉBITO,9.83
547,2022-05-14,0 days 08:16:00,002 - CARTÃO DE CRÉDITO,13.0
548,2022-05-14,0 days 08:18:00,003 - CARTÃO DE DÉBITO,9.68
549,2022-05-14,0 days 08:21:00,003 - CARTÃO DE DÉBITO,9.35
550,2022-05-14,0 days 08:24:00,001 - À VISTA,19.41
551,2022-05-14,0 days 08:27:00,002 - CARTÃO DE CRÉDITO,6.26
552,2022-05-14,0 days 08:40:00,003 - CARTÃO DE DÉBITO,25.0
553,2022-05-14,0 days 08:44:00,003 - CARTÃO DE DÉBITO,23.17
554,2022-05-14,0 days 08:45:00,001 - À VISTA,45.9
555,2022-05-14,0 days 08:45:00,001 - À VISTA,210.0
556,2022-05-14,0 days 08:50:00,003 - CARTÃO DE DÉBITO,51.5
557,2022-05-14,0 days 08:54:00,001 - À VISTA,137.9
558,2022-05-14,0 days 09:07:00,001 - À VISTA,44.0
559,2022-05-14,0 days 09:09:00,003 - CARTÃO DE DÉBITO,118.0
562,2022-05-14,0 days 09:17:00,003 - CARTÃO DE DÉBITO,39.5
563,2022-05-14,0 days 09:20:00,023 - PIX,1510.09
564,2022-05-14,0 days 09:24:00,003 - CARTÃO DE DÉBITO,15.22
565,2022-05-14,0 days 09:30:00,002 - CARTÃO DE CRÉDITO,189.5
566,2022-05-14,0 days 09:40:00,001 - À VISTA,2966.12
567,2022-05-14,0 days 09:50:00,007 - BOLETO 20 DIAS,334.55
568,2022-05-14,0 days 09:59:00,003 - CARTÃO DE DÉBITO,83.5
569,2022-05-14,0 days 10:00:00,003 - CARTÃO DE DÉBITO,143.13
570,2022-05-14,0 days 10:01:00,003 - CARTÃO DE DÉBITO,18.0
571,2022-05-14,0 days 10:11:00,003 - CARTÃO DE DÉBITO,38.0
572,2022-05-14,0 days 10:12:00,023 - PIX,1190.0
574,2022-05-14,0 days 10:17:00,003 - CARTÃO DE DÉBITO,1325.8
575,2022-05-14,0 days 10:45:00,001 - À VISTA,1717.0
577,2022-05-14,0 days 10:54:00,023 - PIX,180.69
578,2022-05-14,0 days 11:12:00,003 - CARTÃO DE DÉBITO,45.9
579,2022-05-14,0 days 11:22:00,003 - CARTÃO DE DÉBITO,24.0
580,2022-05-14,0 days 11:37:00,003 - CARTÃO DE DÉBITO,3.25
581,2022-05-14,0 days 11:38:00,001 - À VISTA,45.9
582,2022-05-16,0 days 07:41:00,003 - CARTÃO DE DÉBITO,43.98
583,2022-05-16,0 days 07:49:00,003 - CARTÃO DE DÉBITO,5.56
584,2022-05-16,0 days 07:55:00,003 - CARTÃO DE DÉBITO,138.7
585,2022-05-16,0 days 08:25:00,003 - CARTÃO DE DÉBITO,40.16
586,2022-05-16,0 days 08:26:00,003 - CARTÃO DE DÉBITO,64.79
587,2022-05-16,0 days 08:28:00,003 - CARTÃO DE DÉBITO,75.0
588,2022-05-16,0 days 08:31:00,003 - CARTÃO DE DÉBITO,26.6
589,2022-05-16,0 days 08:33:00,003 - CARTÃO DE DÉBITO,119.5
590,2022-05-16,0 days 08:34:00,003 - CARTÃO DE DÉBITO,428.12
591,2022-05-16,0 days 08:45:00,003 - CARTÃO DE DÉBITO,89.6
592,2022-05-16,0 days 08:47:00,003 - CARTÃO DE DÉBITO,152.14
593,2022-05-16,0 days 08:49:00,023 - PIX,35.42
594,2022-05-16,0 days 08:58:00,003 - CARTÃO DE DÉBITO,27.99
595,2022-05-16,0 days 09:19:00,003 - CARTÃO DE DÉBITO,165.22
596,2022-05-16,0 days 09:34:00,002 - CARTÃO DE CRÉDITO,296.7
597,2022-05-16,0 days 09:53:00,003 - CARTÃO DE DÉBITO,2552.38
598,2022-05-16,0 days 10:35:00,023 - PIX,99.25
599,2022-05-16,0 days 10:50:00,003 - CARTÃO DE DÉBITO,10.76
601,2022-05-16,0 days 11:09:00,001 - À VISTA,15.0
602,2022-05-16,0 days 11:15:00,003 - CARTÃO DE DÉBITO,63.6
603,2022-05-16,0 days 11:20:00,001 - À VISTA,116.77
604,2022-05-16,0 days 11:22:00,003 - CARTÃO DE DÉBITO,11.44
605,2022-05-16,0 days 13:23:00,001 - À VISTA,1318.51
606,2022-05-16,0 days 13:31:00,001 - À VISTA,273.0
607,2022-05-16,0 days 13:45:00,003 - CARTÃO DE DÉBITO,10.25
612,2022-05-16,0 days 14:06:00,025 - PERSONALIZADO,2065.38
613,2022-05-16,0 days 14:08:00,003 - CARTÃO DE DÉBITO,388.85
614,2022-05-16,0 days 14:15:00,023 - PIX,179.0
615,2022-05-16,0 days 14:50:00,001 - À VISTA,2112.8
616,2022-05-16,0 days 15:02:00,001 - À VISTA,1.9
617,2022-05-16,0 days 15:15:00,001 - À VISTA,9.5
618,2022-05-16,0 days 15:23:00,003 - CARTÃO DE DÉBITO,15.5
619,2022-05-16,0 days 15:33:00,003 - CARTÃO DE DÉBITO,2979.1
620,2022-05-16,0 days 15:44:00,001 - À VISTA,73.95
621,2022-05-16,0 days 15:54:00,001 - À VISTA,32.17
623,2022-05-16,0 days 16:16:00,002 - CARTÃO DE CRÉDITO,45.74
624,2022-05-16,0 days 16:21:00,003 - CARTÃO DE DÉBITO,32.88
625,2022-05-16,0 days 16:29:00,001 - À VISTA,5.2
626,2022-05-16,0 days 16:31:00,003 - CARTÃO DE DÉBITO,23.85
627,2022-05-16,0 days 16:35:00,003 - CARTÃO DE DÉBITO,33.31
629,2022-05-16,0 days 17:18:00,001 - À VISTA,45.9
630,2022-05-16,0 days 17:29:00,023 - PIX,4510.0
635,2022-05-16,0 days 18:27:00,001 - À VISTA,2.58
636,2022-05-17,0 days 07:54:00,001 - À VISTA,1544.04
637,2022-05-17,0 days 07:55:00,003 - CARTÃO DE DÉBITO,549.5
638,2022-05-17,0 days 08:13:00,003 - CARTÃO DE DÉBITO,23.47
639,2022-05-17,0 days 08:39:00,003 - CARTÃO DE DÉBITO,72.75
640,2022-05-17,0 days 09:05:00,003 - CARTÃO DE DÉBITO,2.19
641,2022-05-17,0 days 09:09:00,005 - BOLETO 10 DIAS,3110.41
643,2022-05-17,0 days 09:28:00,001 - À VISTA,274.36
644,2022-05-17,0 days 09:32:00,001 - À VISTA,106.8
645,2022-05-17,0 days 09:46:00,023 - PIX,195.66
646,2022-05-17,0 days 09:55:00,003 - CARTÃO DE DÉBITO,55.26
647,2022-05-17,0 days 10:14:00,002 - CARTÃO DE CRÉDITO,60.0
648,2022-05-17,0 days 10:28:00,002 - CARTÃO DE CRÉDITO,30.0
649,2022-05-17,0 days 10:57:00,001 - À VISTA,9.84
650,2022-05-17,0 days 11:04:00,001 - À VISTA,23.86
651,2022-05-17,0 days 11:09:00,001 - À VISTA,87.69
652,2022-05-17,0 days 11:24:00,001 - À VISTA,6.28
653,2022-05-17,0 days 11:25:00,001 - À VISTA,64.0
654,2022-05-17,0 days 13:26:00,003 - CARTÃO DE DÉBITO,23.56
656,2022-05-17,0 days 13:56:00,003 - CARTÃO DE DÉBITO,522.4
657,2022-05-17,0 days 14:01:00,023 - PIX,150.0
658,2022-05-17,0 days 14:12:00,023 - PIX,12.57
659,2022-05-17,0 days 14:22:00,023 - PIX,2914.5
660,2022-05-17,0 days 15:52:00,002 - CARTÃO DE CRÉDITO,118.15
661,2022-05-17,0 days 16:00:00,002 - CARTÃO DE CRÉDITO,26.0
662,2022-05-17,0 days 16:08:00,001 - À VISTA,264.86
664,2022-05-17,0 days 16:21:00,001 - À VISTA,110.55
665,2022-05-17,0 days 16:23:00,003 - CARTÃO DE DÉBITO,143.71
666,2022-05-17,0 days 16:42:00,002 - CARTÃO DE CRÉDITO,1141.52
667,2022-05-17,0 days 16:52:00,023 - PIX,13.78
669,2022-05-17,0 days 17:07:00,001 - À VISTA,1048.0
670,2022-05-17,0 days 17:08:00,003 - CARTÃO DE DÉBITO,17.29
671,2022-05-17,0 days 17:28:00,001 - À VISTA,12.5
672,2022-05-18,0 days 07:17:00,003 - CARTÃO DE DÉBITO,24.0
674,2022-05-18,0 days 07:38:00,001 - À VISTA,88.01
675,2022-05-18,0 days 07:40:00,003 - CARTÃO DE DÉBITO,14.44
676,2022-05-18,0 days 08:05:00,006 - BOLETO 15 DIAS,1116.74
677,2022-05-18,0 days 08:07:00,023 - PIX,465.31
679,2022-05-18,0 days 08:16:00,001 - À VISTA,38.96
680,2022-05-18,0 days 08:23:00,001 - À VISTA,12.87
681,2022-05-18,0 days 08:35:00,001 - À VISTA,35999.89
683,2022-05-18,0 days 08:49:00,005 - BOLETO 10 DIAS,367.2
684,2022-05-18,0 days 08:50:00,003 - CARTÃO DE DÉBITO,122.03
686,2022-05-18,0 days 09:19:00,001 - À VISTA,49.4
687,2022-05-18,0 days 09:26:00,001 - À VISTA,4.25
688,2022-05-18,0 days 09:27:00,001 - À VISTA,45.9
689,2022-05-18,0 days 09:35:00,002 - CARTÃO DE CRÉDITO,818.37
691,2022-05-18,0 days 10:36:00,023 - PIX,5.56
692,2022-05-18,0 days 10:44:00,001 - À VISTA,24.0
693,2022-05-18,0 days 10:46:00,023 - PIX,0.6
695,2022-05-18,0 days 11:28:00,003 - CARTÃO DE DÉBITO,97.71
696,2022-05-18,0 days 11:41:00,002 - CARTÃO DE CRÉDITO,358.0
698,2022-05-18,0 days 13:38:00,003 - CARTÃO DE DÉBITO,106.79
699,2022-05-18,0 days 13:43:00,003 - CARTÃO DE DÉBITO,4.55
701,2022-05-18,0 days 14:00:00,023 - PIX,15890.0
702,2022-05-18,0 days 14:30:00,001 - À VISTA,25.84
703,2022-05-18,0 days 14:46:00,001 - À VISTA,224.02
704,2022-05-18,0 days 15:15:00,023 - PIX,377.8
705,2022-05-18,0 days 15:24:00,005 - BOLETO 10 DIAS,1470.0
707,2022-05-18,0 days 15:27:00,001 - À VISTA,366.5
708,2022-05-18,0 days 15:52:00,023 - PIX,3447.1
709,2022-05-18,0 days 15:59:00,003 - CARTÃO DE DÉBITO,45.9
710,2022-05-18,0 days 16:14:00,001 - À VISTA,45.9
712,2022-05-18,0 days 16:55:00,003 - CARTÃO DE DÉBITO,35.0
713,2022-05-18,0 days 17:00:00,003 - CARTÃO DE DÉBITO,71.0
714,2022-05-18,0 days 17:02:00,001 - À VISTA,13.29
715,2022-05-18,0 days 17:06:00,002 - CARTÃO DE CRÉDITO,25.0
716,2022-05-18,0 days 17:24:00,001 - À VISTA,20.0
717,2022-05-19,0 days 08:27:00,023 - PIX,210.0
718,2022-05-19,0 days 07:48:00,023 - PIX,78.0
719,2022-05-19,0 days 07:51:00,002 - CARTÃO DE CRÉDITO,759.44
721,2022-05-19,0 days 08:16:00,003 - CARTÃO DE DÉBITO,1244.15
722,2022-05-19,0 days 08:39:00,001 - À VISTA,3.21
723,2022-05-19,0 days 09:09:00,023 - PIX,2274.0
725,2022-05-19,0 days 09:26:00,003 - CARTÃO DE DÉBITO,1918.9
726,2022-05-19,0 days 09:28:00,002 - CARTÃO DE CRÉDITO,25.9
727,2022-05-19,0 days 09:33:00,006 - BOLETO 15 DIAS,785.6
728,2022-05-19,0 days 09:39:00,001 - À VISTA,9999.68
729,2022-05-19,0 days 09:48:00,002 - CARTÃO DE CRÉDITO,65.0
730,2022-05-19,0 days 09:54:00,023 - PIX,769.46
731,2022-05-19,0 days 10:01:00,023 - PIX,239.7
732,2022-05-19,0 days 10:43:00,002 - CARTÃO DE CRÉDITO,50.64
733,2022-05-19,0 days 11:23:00,003 - CARTÃO DE DÉBITO,98.73
734,2022-05-19,0 days 11:33:00,001 - À VISTA,29.7
735,2022-05-19,0 days 13:06:00,001 - À VISTA,37.5
736,2022-05-19,0 days 13:24:00,001 - À VISTA,13.0
737,2022-05-19,0 days 13:36:00,001 - À VISTA,7.0
739,2022-05-19,0 days 14:06:00,005 - BOLETO 10 DIAS,764.23
740,2022-05-19,0 days 14:12:00,001 - À VISTA,14.83
741,2022-05-19,0 days 14:19:00,001 - À VISTA,58.99
742,2022-05-19,0 days 14:32:00,002 - CARTÃO DE CRÉDITO,50.24
744,2022-05-19,0 days 15:12:00,003 - CARTÃO DE DÉBITO,46.72
746,2022-05-19,0 days 15:34:00,001 - À VISTA,8.38
747,2022-05-19,0 days 15:44:00,001 - À VISTA,151.17
748,2022-05-19,0 days 15:48:00,001 - À VISTA,35.0
751,2022-05-19,0 days 16:18:00,002 - CARTÃO DE CRÉDITO,433.22
754,2022-05-19,0 days 16:25:00,001 - À VISTA,11675.47
755,2022-05-19,0 days 16:31:00,001 - À VISTA,41.0
756,2022-05-19,0 days 16:50:00,003 - CARTÃO DE DÉBITO,104.54
757,2022-05-19,0 days 17:10:00,003 - CARTÃO DE DÉBITO,589.05
758,2022-05-19,0 days 17:13:00,023 - PIX,285.0
759,2022-05-19,0 days 17:24:00,003 - CARTÃO DE DÉBITO,4.34
760,2022-05-19,0 days 17:31:00,001 - À VISTA,69.91
761,2022-05-19,0 days 17:33:00,023 - PIX,51.68
762,2022-05-20,0 days 07:15:00,001 - À VISTA,35.0
763,2022-05-20,0 days 07:25:00,003 - CARTÃO DE DÉBITO,139.05
764,2022-05-20,0 days 07:28:00,003 - CARTÃO DE DÉBITO,13.99
765,2022-05-20,0 days 07:37:00,001 - À VISTA,14.0
767,2022-05-20,0 days 07:54:00,027 - BOLETOS 15/30 DIAS,5000.46
768,2022-05-20,0 days 08:04:00,003 - CARTÃO DE DÉBITO,115.64
770,2022-05-20,0 days 08:21:00,001 - À VISTA,26.0
773,2022-05-20,0 days 08:43:00,001 - À VISTA,234.5
774,2022-05-20,0 days 08:54:00,023 - PIX,57.0
775,2022-05-20,0 days 08:59:00,003 - CARTÃO DE DÉBITO,2938.34
776,2022-05-20,0 days 09:02:00,001 - À VISTA,132.0
777,2022-05-20,0 days 09:04:00,001 - À VISTA,466.0
779,2022-05-20,0 days 09:11:00,001 - À VISTA,51.43
780,2022-05-20,0 days 09:20:00,003 - CARTÃO DE DÉBITO,556.2
781,2022-05-20,0 days 09:31:00,001 - À VISTA,9.65
782,2022-05-20,0 days 09:53:00,003 - CARTÃO DE DÉBITO,90.22
783,2022-05-20,0 days 10:45:00,001 - À VISTA,33.11
785,2022-05-20,0 days 11:04:00,003 - CARTÃO DE DÉBITO,185.4
786,2022-05-20,0 days 11:05:00,003 - CARTÃO DE DÉBITO,64.29
787,2022-05-20,0 days 11:09:00,023 - PIX,163.55
788,2022-05-20,0 days 12:57:00,003 - CARTÃO DE DÉBITO,25.01
789,2022-05-20,0 days 13:17:00,001 - À VISTA,25.5
790,2022-05-20,0 days 13:31:00,001 - À VISTA,32.3
791,2022-05-20,0 days 13:33:00,002 - CARTÃO DE CRÉDITO,10.25
796,2022-05-20,0 days 13:57:00,001 - À VISTA,1350.0
797,2022-05-20,0 days 14:29:00,001 - À VISTA,3.36
798,2022-05-20,0 days 14:32:00,003 - CARTÃO DE DÉBITO,23.18
799,2022-05-20,0 days 14:48:00,001 - À VISTA,10.51
801,2022-05-20,0 days 15:12:00,001 - À VISTA,2554.57
802,2022-05-20,0 days 15:15:00,001 - À VISTA,33.0
804,2022-05-20,0 days 15:50:00,001 - À VISTA,28.25
805,2022-05-20,0 days 15:59:00,001 - À VISTA,54.0
806,2022-05-20,0 days 16:06:00,001 - À VISTA,10.0
807,2022-05-21,0 days 07:25:00,001 - À VISTA,20.0
808,2022-05-21,0 days 07:26:00,001 - À VISTA,23.0
809,2022-05-21,0 days 07:49:00,003 - CARTÃO DE DÉBITO,58.0
810,2022-05-21,0 days 07:55:00,001 - À VISTA,182.0
812,2022-05-21,0 days 08:03:00,002 - CARTÃO DE CRÉDITO,65.0
813,2022-05-21,0 days 08:40:00,002 - CARTÃO DE CRÉDITO,41.9
814,2022-05-21,0 days 08:42:00,023 - PIX,307.15
815,2022-05-21,0 days 08:46:00,003 - CARTÃO DE DÉBITO,71.99
819,2022-05-21,0 days 09:00:00,001 - À VISTA,13.9
820,2022-05-21,0 days 09:18:00,001 - À VISTA,40.0
821,2022-05-21,0 days 09:36:00,002 - CARTÃO DE CRÉDITO,49.19
822,2022-05-21,0 days 09:41:00,003 - CARTÃO DE DÉBITO,14.5
825,2022-05-21,0 days 09:57:00,001 - À VISTA,90.0
826,2022-05-21,0 days 09:59:00,002 - CARTÃO DE CRÉDITO,45.9
827,2022-05-21,0 days 10:00:00,002 - CARTÃO DE CRÉDITO,100.0
828,2022-05-21,0 days 10:02:00,003 - CARTÃO DE DÉBITO,18.0
830,2022-05-21,0 days 10:14:00,025 - PERSONALIZADO,299.8
831,2022-05-21,0 days 10:18:00,001 - À VISTA,11.79
832,2022-05-21,0 days 10:19:00,003 - CARTÃO DE DÉBITO,10.51
833,2022-05-21,0 days 10:22:00,002 - CARTÃO DE CRÉDITO,34.71
834,2022-05-21,0 days 10:30:00,001 - À VISTA,2.25
835,2022-05-21,0 days 10:39:00,001 - À VISTA,20.0
836,2022-05-21,0 days 10:40:00,003 - CARTÃO DE DÉBITO,56.76
838,2022-05-21,0 days 10:45:00,003 - CARTÃO DE DÉBITO,114.0
840,2022-05-21,0 days 10:48:00,001 - À VISTA,30.0
841,2022-05-21,0 days 10:55:00,003 - CARTÃO DE DÉBITO,229.0
842,2022-05-21,0 days 10:56:00,003 - CARTÃO DE DÉBITO,3.2
843,2022-05-21,0 days 11:01:00,023 - PIX,260.0
844,2022-05-21,0 days 11:02:00,015 - BOLETO 30/60 DIAS,3721.03
845,2022-05-21,0 days 11:02:00,001 - À VISTA,5.1
846,2022-05-21,0 days 11:03:00,003 - CARTÃO DE DÉBITO,70.0
847,2022-05-21,0 days 11:10:00,003 - CARTÃO DE DÉBITO,11.31
848,2022-05-21,0 days 11:15:00,003 - CARTÃO DE DÉBITO,16.4
849,2022-05-21,0 days 11:19:00,001 - À VISTA,4.07
850,2022-05-21,0 days 11:36:00,003 - CARTÃO DE DÉBITO,136.0
851,2022-05-23,0 days 07:09:00,001 - À VISTA,47.41
852,2022-05-23,0 days 07:26:00,006 - BOLETO 15 DIAS,1754.85
853,2022-05-23,0 days 07:32:00,005 - BOLETO 10 DIAS,550.68
854,2022-05-23,0 days 07:44:00,003 - CARTÃO DE DÉBITO,24.17
855,2022-05-23,0 days 07:53:00,023 - PIX,37.64
856,2022-05-23,0 days 07:58:00,006 - BOLETO 15 DIAS,710.93
859,2022-05-23,0 days 08:31:00,001 - À VISTA,163.98
862,2022-05-23,0 days 08:34:00,001 - À VISTA,25.31
870,2022-05-23,0 days 09:03:00,008 - BOLETO 30 DIAS,175.7
871,2022-05-23,0 days 09:25:00,023 - PIX,76.0
872,2022-05-23,0 days 09:36:00,003 - CARTÃO DE DÉBITO,30.5
874,2022-05-23,0 days 10:21:00,002 - CARTÃO DE CRÉDITO,74.5
875,2022-05-23,0 days 10:26:00,002 - CARTÃO DE CRÉDITO,63.75
876,2022-05-23,0 days 10:34:00,003 - CARTÃO DE DÉBITO,48.0
877,2022-05-23,0 days 11:14:00,001 - À VISTA,6.6
878,2022-05-23,0 days 13:05:00,001 - À VISTA,12.9
879,2022-05-23,0 days 13:38:00,003 - CARTÃO DE DÉBITO,198.9
881,2022-05-23,0 days 14:25:00,003 - CARTÃO DE DÉBITO,1495.07
882,2022-05-23,0 days 14:42:00,003 - CARTÃO DE DÉBITO,3.2
883,2022-05-23,0 days 14:55:00,003 - CARTÃO DE DÉBITO,7.0
884,2022-05-23,0 days 14:58:00,001 - À VISTA,4.4
886,2022-05-23,0 days 15:19:00,023 - PIX,145.8
887,2022-05-23,0 days 15:26:00,003 - CARTÃO DE DÉBITO,8.5
888,2022-05-23,0 days 15:37:00,001 - À VISTA,11.5
891,2022-05-23,0 days 16:15:00,003 - CARTÃO DE DÉBITO,402.95
893,2022-05-23,0 days 16:41:00,028 - CARTÃO DE CRÉDITO 02 A 06 VEZES,10020.3
894,2022-05-23,0 days 16:42:00,003 - CARTÃO DE DÉBITO,188.9
895,2022-05-23,0 days 16:47:00,023 - PIX,34.72
896,2022-05-23,0 days 16:49:00,023 - PIX,299.96
897,2022-05-23,0 days 16:59:00,001 - À VISTA,155.9
898,2022-05-23,0 days 17:01:00,001 - À VISTA,4.78
899,2022-05-23,0 days 17:03:00,023 - PIX,38.0
900,2022-05-23,0 days 17:22:00,001 - À VISTA,6.5
902,2022-05-23,0 days 17:31:00,003 - CARTÃO DE DÉBITO,84.14
903,2022-05-23,0 days 17:45:00,003 - CARTÃO DE DÉBITO,1260.0
904,2022-05-23,0 days 17:46:00,003 - CARTÃO DE DÉBITO,327.0
905,2022-05-23,0 days 17:48:00,001 - À VISTA,18.0
906,2022-05-24,0 days 07:10:00,001 - À VISTA,36.0
907,2022-05-24,0 days 07:11:00,023 - PIX,47.78
908,2022-05-24,0 days 07:21:00,003 - CARTÃO DE DÉBITO,93.8
909,2022-05-24,0 days 07:28:00,001 - À VISTA,50.62
910,2022-05-24,0 days 08:40:00,002 - CARTÃO DE CRÉDITO,1387.0
913,2022-05-24,0 days 09:33:00,002 - CARTÃO DE CRÉDITO,132.6
914,2022-05-24,0 days 09:50:00,003 - CARTÃO DE DÉBITO,28.1
915,2022-05-24,0 days 10:06:00,002 - CARTÃO DE CRÉDITO,1795.96
916,2022-05-24,0 days 10:24:00,001 - À VISTA,45.9
917,2022-05-24,0 days 10:34:00,023 - PIX,50.0
918,2022-05-24,0 days 10:53:00,003 - CARTÃO DE DÉBITO,45.4
919,2022-05-24,0 days 11:24:00,023 - PIX,1199.7
920,2022-05-24,0 days 11:33:00,003 - CARTÃO DE DÉBITO,190.27
922,2022-05-24,0 days 13:14:00,001 - À VISTA,20.0
923,2022-05-24,0 days 13:19:00,003 - CARTÃO DE DÉBITO,91.8
924,2022-05-24,0 days 13:28:00,002 - CARTÃO DE CRÉDITO,218.0
925,2022-05-24,0 days 13:41:00,001 - À VISTA,25.31
926,2022-05-24,0 days 14:09:00,001 - À VISTA,6000.0
927,2022-05-24,0 days 14:15:00,023 - PIX,1500.0
930,2022-05-24,0 days 14:50:00,006 - BOLETO 15 DIAS,772.79
931,2022-05-24,0 days 14:51:00,003 - CARTÃO DE DÉBITO,203.98
936,2022-05-24,0 days 15:08:00,016 - BOLETO 20/40 DIAS,6090.42
937,2022-05-24,0 days 15:38:00,001 - À VISTA,10.0
938,2022-05-24,0 days 15:50:00,023 - PIX,14.9
940,2022-05-24,0 days 16:14:00,005 - BOLETO 10 DIAS,1541.56
941,2022-05-24,0 days 16:39:00,005 - BOLETO 10 DIAS,481.08
944,2022-05-24,0 days 16:57:00,002 - CARTÃO DE CRÉDITO,34.69
946,2022-05-24,0 days 17:18:00,003 - CARTÃO DE DÉBITO,22.0
947,2022-05-24,0 days 17:26:00,002 - CARTÃO DE CRÉDITO,0.48
948,2022-05-25,0 days 07:17:00,001 - À VISTA,13.32
949,2022-05-25,0 days 07:38:00,002 - CARTÃO DE CRÉDITO,11.59
950,2022-05-25,0 days 07:53:00,002 - CARTÃO DE CRÉDITO,11.53
951,2022-05-25,0 days 07:54:00,003 - CARTÃO DE DÉBITO,136.79
952,2022-05-25,0 days 08:08:00,003 - CARTÃO DE DÉBITO,35.64
953,2022-05-25,0 days 08:21:00,001 - À VISTA,46.0
954,2022-05-25,0 days 08:23:00,001 - À VISTA,7.3
955,2022-05-25,0 days 08:37:00,023 - PIX,340.0
956,2022-05-25,0 days 08:41:00,003 - CARTÃO DE DÉBITO,188.9
957,2022-05-25,0 days 09:22:00,023 - PIX,223.21
958,2022-05-25,0 days 09:35:00,003 - CARTÃO DE DÉBITO,16.0
959,2022-05-25,0 days 09:37:00,003 - CARTÃO DE DÉBITO,2.9
960,2022-05-25,0 days 10:02:00,001 - À VISTA,17.58
961,2022-05-25,0 days 10:07:00,003 - CARTÃO DE DÉBITO,42.0
962,2022-05-25,0 days 10:12:00,023 - PIX,748.11
963,2022-05-25,0 days 10:14:00,023 - PIX,20.98
964,2022-05-25,0 days 10:15:00,023 - PIX,229.9
966,2022-05-25,0 days 10:36:00,001 - À VISTA,3519.67
967,2022-05-25,0 days 10:50:00,001 - À VISTA,27480.73
968,2022-05-25,0 days 10:50:00,023 - PIX,23.16
969,2022-05-25,0 days 11:18:00,023 - PIX,1478.9
971,2022-05-25,0 days 11:31:00,001 - À VISTA,76.67
972,2022-05-25,0 days 13:05:00,023 - PIX,26.0
974,2022-05-25,0 days 13:30:00,003 - CARTÃO DE DÉBITO,1.3
975,2022-05-25,0 days 13:32:00,001 - À VISTA,310.0
976,2022-05-25,0 days 13:37:00,015 - BOLETO 30/60 DIAS,1556.17
977,2022-05-25,0 days 13:50:00,003 - CARTÃO DE DÉBITO,17.71
978,2022-05-25,0 days 14:11:00,001 - À VISTA,165.54
979,2022-05-25,0 days 14:13:00,001 - À VISTA,28.85
980,2022-05-25,0 days 14:14:00,023 - PIX,43.7
981,2022-05-25,0 days 14:17:00,003 - CARTÃO DE DÉBITO,45.0
983,2022-05-25,0 days 15:08:00,001 - À VISTA,169.92
985,2022-05-25,0 days 15:17:00,001 - À VISTA,31.0
986,2022-05-25,0 days 15:34:00,001 - À VISTA,22.97
988,2022-05-25,0 days 15:45:00,003 - CARTÃO DE DÉBITO,20.0
989,2022-05-25,0 days 15:46:00,003 - CARTÃO DE DÉBITO,13.0
990,2022-05-25,0 days 15:47:00,001 - À VISTA,17.52
991,2022-05-25,0 days 15:55:00,001 - À VISTA,8.93
992,2022-05-25,0 days 16:32:00,003 - CARTÃO DE DÉBITO,14.5
993,2022-05-25,0 days 16:43:00,001 - À VISTA,1198.0
994,2022-05-25,0 days 16:55:00,003 - CARTÃO DE DÉBITO,20.0
995,2022-05-25,0 days 17:15:00,023 - PIX,1711.69
997,2022-05-25,0 days 17:36:00,001 - À VISTA,36.95
998,2022-05-26,0 days 07:23:00,001 - À VISTA,52.0
999,2022-05-26,0 days 07:27:00,001 - À VISTA,109.0
1000,2022-05-26,0 days 08:11:00,023 - PIX,1144.38
1001,2022-05-26,0 days 08:29:00,003 - CARTÃO DE DÉBITO,206.11
1002,2022-05-26,0 days 08:31:00,003 - CARTÃO DE DÉBITO,406.0
1003,2022-05-26,0 days 08:48:00,005 - BOLETO 10 DIAS,1151.28
1004,2022-05-26,0 days 08:56:00,003 - CARTÃO DE DÉBITO,8.76
1006,2022-05-26,0 days 10:09:00,002 - CARTÃO DE CRÉDITO,61.83
1007,2022-05-26,0 days 10:10:00,003 - CARTÃO DE DÉBITO,83.64
1008,2022-05-26,0 days 10:11:00,003 - CARTÃO DE DÉBITO,950.0
